Price,Model,Year,لون السيارة,نوع الوقود,أصل السيارة,رخصة السيارة,نوع الجير,الزجاج,قوة الماتور,عداد السيارة,عدد الركاب,وسيلة الدفع,معروضة,أصحاب سابقون,إضافات
['39000'],هونداي افانتي,2006.0,سكني,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,,4+1,نقدا فقط,للبيع فقط,,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['54000'],سكودا اوكتافيا,2008.0,أبيض,ديزل,عمومي,فلسطينية,عادي,الكتروني,2000,,4+1,نقدا فقط,للبيع فقط,,"مُكيّف
إغلاق مركزي
مسجل CD
جنطات مغنيسيوم"
['2200'],فولكسفاجن باسات,1996.0,أبيض,بنزين,خصوصي,نمرة صفراء,عادي,الكتروني,1600,195000,4+1,نقدا فقط,للبيع فقط,1,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['100000'],مرسيدس 416,2002.0,أبيض,ديزل,تجاري,فلسطينية,عادي,الكتروني,2700,,6+1,نقدا فقط,للبيع فقط,3,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
وسادة حماية هوائية"
['85000'],هونداي اكسنت,2018.0,أبيض,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,صفر ..كيلو,4+1,إمكانية التقسيط,للبيع أو التبديل,صفر,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
فتحة سقف
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['77000'],تويوتا كورولا,2008.0,سكني,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,116000,4+1,نقدا فقط,للبيع فقط,يد ثانيه,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
فتحة سقف
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['65000'],فولكسفاجن جيتا,2010.0,فضي,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,74000,4+1,نقدا فقط,للبيع فقط,1,"مُكيّف
إغلاق مركزي
مسجل CD
فتحة سقف
جنطات مغنيسيوم
وسادة حماية هوائية"
,,,,,,,,,,,,,,,
['32000'],بيجو 206,2006.0,أزرق سماوي,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1400,١٤٢٣١٢,4+1,إمكانية التقسيط,للبيع أو التبديل,٥,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
,,,,,,,,,,,,,,,
['108000'],هونداي توسان,2016.0,فضي,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2000,41000,4+1,إمكانية التقسيط,للبيع أو التبديل,,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['37000'],سكودا فابيا,2006.0,أبيض عاجي,ديزل,عمومي,فلسطينية,عادي,الكتروني,1900,,4+1,نقدا فقط,للبيع فقط,,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['7000'],شفروليه كروز,2011.0,فضي,بنزين,خصوصي,نمرة صفراء,اوتوماتيك,الكتروني,1600,,4+1,نقدا فقط,للبيع فقط,يد اولى,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
وسادة حماية هوائية"
['135000'],فورد موستانغ,2013.0,أحمر,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,3700,,,إمكانية التقسيط,للبيع أو التبديل,يد أولى,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['9500'],فيات اونو,1986.0,خمري,بنزين,خصوصي,فلسطينية,عادي,يدوي,1000,,4+1,نقدا فقط,للبيع فقط,ثمانيه,
['94000'],هونداي توسان,2017.0,سكني,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2000,,4+1,نقدا فقط,للبيع فقط,١,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
فرش جلد"
['38000'],نيسان ميكرا,2011.0,برتقالي,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1200,142000,4+1,نقدا فقط,للبيع فقط,يد ثانيه,"مُكيّف
إغلاق مركزي"
['60000'],هونداي اكسنت,2014.0,فضي,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,,4+1,إمكانية التقسيط,للبيع أو التبديل,2,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['33000'],هونداي افانتي,2006.0,سكني,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,,4+1,نقدا فقط,للبيع فقط,,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['62000'],سيت ليون,2014.0,بترولي,بنزين,خصوصي,فلسطينية,عادي,الكتروني,1200,٩٠٠٠٠,4+1,نقدا فقط,للبيع أو التبديل,2,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
وسادة حماية هوائية"
['33000'],بيجو بارتنر,2008.0,أبيض,ديزل,خصوصي,فلسطينية,عادي,يدوي,1600,عداد غير حقيقي,4+1,نقدا فقط,للبيع فقط,يد ثانية,"إغلاق مركزي
جنطات مغنيسيوم
وسادة حماية هوائية"
['30000'],اوبل استرا,2000.0,سكني,بنزين,خصوصي,فلسطينية,عادي,الكتروني,1600,,4+1,نقدا فقط,للبيع فقط,يد ثانية,"مُكيّف
إغلاق مركزي
جنطات مغنيسيوم
وسادة حماية هوائية"
['77000'],سكودا اوكتافيا,2014.0,سكني,ديزل,خصوصي,فلسطينية,عادي,الكتروني,1600,87000,4+1,نقدا فقط,للبيع فقط,اولى,"مُكيّف
إغلاق مركزي
مسجل CD
جنطات مغنيسيوم
وسادة حماية هوائية"
['40000'],مرسيدس 914,1996.0,أبيض,ديزل,خصوصي,فلسطينية,عادي,يدوي,3500,300000,2+1,نقدا فقط,للبيع فقط,يد ثالثه,"مُكيّف
مسجل CD"
['84000'],سكودا اوكتافيا,2015.0,أبيض,ديزل,خصوصي,فلسطينية,عادي,الكتروني,1600,150الف,4+1,نقدا فقط,للبيع فقط,3,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
وسادة حماية هوائية"
['70000'],رينو فلوانس,2015.0,أبيض,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,53000,4+1,نقدا فقط,للبيع فقط,يد ثانية,"مُكيّف
إغلاق مركزي
مسجل CD
فتحة سقف
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['65000'],هونداي اكسنت,2016.0,فضي,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1400,75000,4+1,إمكانية التقسيط,للبيع أو التبديل,0,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['48000'],هونداي i30,2008.0,أسود,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,,4+1,نقدا فقط,للبيع فقط,يد ثانية,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
فتحة سقف
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['79000'],هونداي توسان,2014.0,سكني,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2000,92000,4+1,نقدا فقط,للبيع فقط,يد اولى,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
وسادة حماية هوائية"
['33000'],شفروليه 2008,2008.0,فضي,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,140000,4+1,نقدا فقط,للبيع أو التبديل,يد ثانيه,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم"
['35000'],هونداي i30,2011.0,فيراني,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,,,إمكانية التقسيط,للبيع فقط,3,"مُكيّف
إغلاق مركزي
مسجل CD
فتحة سقف
جنطات مغنيسيوم
فرش جلد"
['45000'],فولكسفاجن جولف,2002.0,فضي,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,200000,4+1,إمكانية التقسيط,للبيع فقط,,"مُكيّف
إغلاق مركزي
مسجل CD
جنطات مغنيسيوم
وسادة حماية هوائية"
['75000'],سكودا اوكتافيا,2010.0,فضي,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1900,,4+1,إمكانية التقسيط,للبيع فقط,يد ثانيه,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
وسادة حماية هوائية"
['90000'],بي ام دبليو 325,2006.0,كحلي,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2500,138000,4+1,إمكانية التقسيط,للبيع أو التبديل,يد ثانية,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
فتحة سقف
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['78000'],سكودا اوكتافيا,2014.0,أبيض,ديزل,عمومي,فلسطينية,عادي,الكتروني,1600,340000,,إمكانية التقسيط,للبيع فقط,اولى,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
فتحة سقف
جنطات مغنيسيوم
وسادة حماية هوائية"
['46000'],سكودا اوكتافيا,2005.0,أزرق سماوي,ديزل,خصوصي,فلسطينية,عادي,الكتروني,1900,300,4+1,نقدا فقط,للبيع فقط,1,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['75000'],سكودا رابيد,2016.0,ذهبي,ديزل,خصوصي,فلسطينية,عادي,الكتروني,1600,٩٤٠٠٠,4+1,إمكانية التقسيط,للبيع أو التبديل,0,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
وسادة حماية هوائية"
['55000'],فولكسفاجن جيتا,2010.0,فضي,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,74000,4+1,نقدا فقط,للبيع فقط,يد ثانية,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
فتحة سقف
جنطات مغنيسيوم
وسادة حماية هوائية"
['75000'],لاندروفر ديفندر,2008.0,أبيض عاجي,ديزل,حكومي,فلسطينية,عادي,يدوي,2500,,4+1,نقدا فقط,للبيع فقط,,
['150000'],فولكسفاجن GTI,2018.0,أبيض,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,20,4+1,إمكانية التقسيط,للبيع فقط,1,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['17000'],اوبل  ريكورد,1986.0,أسود,بنزين,خصوصي,فلسطينية,عادي,يدوي,1800,,4+1,إمكانية التقسيط,للبيع أو التبديل,يد ثالثه,"مُكيّف
مسجل CD
جنطات مغنيسيوم
فرش جلد"
,,,,,,,,,,,,,,,
['10000'],سوبارو نملة,1983.0,أزرق,بنزين,خصوصي,فلسطينية,عادي,يدوي,1600,,4+1,نقدا فقط,للبيع فقط,10,مسجل CD
['80000'],سكودا 2014,2014.0,فيراني,ديزل,خصوصي,فلسطينية,عادي,الكتروني,1600,175000,4+1,إمكانية التقسيط,للبيع فقط,يد اولا,"مُكيّف
مسجل CD
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['158000'],ميتسوبيشي اوت لاندر,2018.0,فضي,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1500,19000,4+1,إمكانية التقسيط,للبيع أو التبديل,0,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
فتحة سقف
فرش جلد
وسادة حماية هوائية"
['70000'],هونداي اكسنت,2017.0,عدة الوان,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1400,٤٢٠٠٠,4+1,إمكانية التقسيط,للبيع فقط,0,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['75000'],سكودا اوكتافيا,2010.0,ذهبي,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2000,,4+1,نقدا فقط,للبيع فقط,,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
وسادة حماية هوائية"
['3500'],فيات 127,1979.0,أصفر,بنزين,خصوصي,فلسطينية,عادي,يدوي,900,0000,4+1,نقدا فقط,للبيع فقط,يد اولى,"مسجل CD
فرش جلد"
['145000'],بي ام دبليو 528,2013.0,أسود,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,2000,98000,4+1,نقدا فقط,للبيع أو التبديل,2,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
فتحة سقف
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['85000'],فولكسفاجن جولف,2014.0,فضي,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1400,46000,4+1,إمكانية التقسيط,للبيع فقط,يد أولى,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
فرش جلد
وسادة حماية هوائية"
['70000'],هونداي i30,2013.0,رصاصي,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,51000,4+1,إمكانية التقسيط,للبيع أو التبديل,3,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
فتحة سقف
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['88500'],سكودا اوكتافيا,2016.0,أبيض عاجي,ديزل,خصوصي,فلسطينية,عادي,الكتروني,1600,٦٥٠٠٠,4+1,نقدا فقط,للبيع فقط,يد ثاني,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
وسادة حماية هوائية"
['41000'],فورد فيستا,2013.0,فضي,بنزين,خصوصي,فلسطينية,عادي,الكتروني,1250,80000,4+1,نقدا فقط,للبيع فقط,2,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['38000'],كيا برايد,2009.0,سكني,بنزين,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,١٣٠٠٠٠,4+1,نقدا فقط,للبيع فقط,,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
['89000'],سكودا اوكتافيا,2016.0,أسود,ديزل,خصوصي,فلسطينية,اوتوماتيك,الكتروني,1600,180000,4+1,نقدا فقط,للبيع فقط,يد صفر,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
جنطات مغنيسيوم
فرش جلد
وسادة حماية هوائية"
,,,,,,,,,,,,,,,
['49999'],فولكسفاجن جولف,2005.0,كحلي,بنزين,خصوصي,فلسطينية,عادي,الكتروني,1600,628939,4+1,إمكانية التقسيط,للبيع فقط,يد ثالثه,"مُكيّف
إغلاق مركزي
جهاز إنذار
مسجل CD
فتحة سقف
جنطات مغنيسيوم
وسادة حماية هوائية"
